,mnist_index,choice,rt,confidence,threshold,noise,true label
34184,4184,9,10,0.8348010778427124,5,2.9,9
34185,4185,8,11,0.7064416408538818,5,2.9,1
34186,4186,0,13,0.6718896627426147,5,2.9,0
34187,4187,3,16,0.6445306539535522,5,2.9,2
34188,4188,0,6,0.91556316614151,5,2.9,0
34189,4189,2,10,0.7131878137588501,5,2.9,2
34190,4190,7,14,0.7759868502616882,5,2.9,1
34191,4191,8,7,0.9057826399803162,5,2.9,1
34192,4192,9,8,0.8520038723945618,5,2.9,4
34193,4193,1,15,0.6501415371894836,5,2.9,6
34194,4194,9,17,0.546450138092041,5,2.9,4
34195,4195,1,9,0.7200639247894287,5,2.9,1
34196,4196,3,10,0.7131878137588501,5,2.9,5
34197,4197,8,12,0.8180354833602905,5,2.9,4
34198,4198,9,10,0.8346742391586304,5,2.9,9
34199,4199,8,19,0.0011869370937347412,5,2.9,7
34200,4200,7,7,0.9057825207710266,5,2.9,7
34201,4201,8,13,0.6936449408531189,5,2.9,1
34202,4202,5,12,0.6504104137420654,5,2.9,5
34203,4203,8,17,0.40157952904701233,5,2.9,6
34204,4204,2,7,0.9057826399803162,5,2.9,2
34205,4205,8,18,0.6244912147521973,5,2.9,2
34206,4206,3,6,0.91556316614151,5,2.9,2
34207,4207,2,11,0.7064416408538818,5,2.9,8
34208,4208,0,14,0.6301713585853577,5,2.9,0
34209,4209,8,14,0.7635816931724548,5,2.9,6
34210,4210,9,6,0.91556316614151,5,2.9,9
34211,4211,8,9,0.8432500958442688,5,2.9,6
34212,4212,3,14,0.42720335721969604,5,2.9,1
34213,4213,9,6,0.91556316614151,5,2.9,9
34214,4214,7,8,0.8962088227272034,5,2.9,7
34215,4215,7,9,0.8868352174758911,5,2.9,7
34216,4216,1,13,0.8099623918533325,5,2.9,1
34217,4217,9,9,0.8286212682723999,5,2.9,4
34218,4218,8,5,0.9364728927612305,5,2.9,8
34219,4219,5,11,0.4374723434448242,5,2.9,5
34220,4220,3,5,0.9364728927612305,5,2.9,3
34221,4221,4,16,0.4151257872581482,5,2.9,4
34222,4222,3,7,0.8609413504600525,5,2.9,3
34223,4223,4,13,0.6447950601577759,5,2.9,4
34224,4224,7,12,0.7908600568771362,5,2.9,9
34225,4225,7,8,0.8520038723945618,5,2.9,7
34226,4226,8,9,0.7200639247894287,5,2.9,5
34227,4227,6,9,0.7200639247894287,5,2.9,0
34228,4228,7,8,0.8520038723945618,5,2.9,7
34229,4229,4,7,0.8609413504600525,5,2.9,4
34230,4230,8,5,0.9364728927612305,5,2.9,8
34231,4231,8,7,0.9057826399803162,5,2.9,8
34232,4232,1,14,0.42720332741737366,5,2.9,1
34233,4233,8,8,0.7270740270614624,5,2.9,5
34234,4234,3,6,0.91556316614151,5,2.9,3
34235,4235,9,6,0.91556316614151,5,2.9,9
34236,4236,5,9,0.8868353366851807,5,2.9,5
34237,4237,9,12,0.6779891848564148,5,2.9,9
34238,4238,3,10,0.44100597500801086,5,2.9,7
34239,4239,8,8,0.8520038723945618,5,2.9,6
34240,4240,9,11,0.6951432228088379,5,2.9,9
34241,4241,8,9,0.8868353962898254,5,2.9,0
34242,4242,3,5,0.9364728927612305,5,2.9,3
34243,4243,8,11,0.7064416408538818,5,2.9,6
34244,4244,3,6,0.91556316614151,5,2.9,3
34245,4245,9,6,0.91556316614151,5,2.9,9
34246,4246,8,5,0.9364728927612305,5,2.9,8
34247,4247,2,6,0.91556316614151,5,2.9,2
34248,4248,8,13,0.6824390888214111,5,2.9,2
34249,4249,8,15,0.756542980670929,5,2.9,1
34250,4250,2,10,0.8776557445526123,5,2.9,2
34251,4251,8,6,0.91556316614151,5,2.9,8
34252,4252,6,15,0.39384281635284424,5,2.9,6
34253,4253,8,5,0.9364728927612305,5,2.9,8
34254,4254,3,10,0.7131876945495605,5,2.9,5
34255,4255,5,10,0.44100597500801086,5,2.9,5
34256,4256,8,12,0.4281471371650696,5,2.9,3
34257,4257,9,9,0.843250036239624,5,2.9,9
34258,4258,9,11,0.7457695603370667,5,2.9,4
34259,4259,8,12,0.6887325644493103,5,2.9,9
34260,4260,2,10,0.8346742987632751,5,2.9,2
34261,4261,5,7,0.9057825207710266,5,2.9,5
34262,4262,1,10,0.44100597500801086,5,2.9,1
34263,4263,5,12,0.4281470775604248,5,2.9,5
34264,4264,8,11,0.812220573425293,5,2.9,1
34265,4265,3,16,0.6285158395767212,5,2.9,4
34266,4266,9,8,0.8520058989524841,5,2.9,4
34267,4267,1,7,0.8609413504600525,5,2.9,1
34268,4268,9,8,0.8962088227272034,5,2.9,4
34269,4269,9,11,0.7064416408538818,5,2.9,4
34270,4270,3,5,0.9364728927612305,5,2.9,3
34271,4271,3,7,0.8609413504600525,5,2.9,5
34272,4272,9,16,0.404555082321167,5,2.9,9
34273,4273,1,10,0.44100597500801086,5,2.9,1
34274,4274,2,5,0.9364728927612305,5,2.9,2
34275,4275,2,7,0.9057825207710266,5,2.9,2
34276,4276,3,5,0.9364728927612305,5,2.9,3
34277,4277,3,5,0.9364728927612305,5,2.9,3
34278,4278,0,5,0.9364728927612305,5,2.9,0
34279,4279,2,15,0.41287094354629517,5,2.9,2
34280,4280,9,11,0.8122206330299377,5,2.9,9
34281,4281,0,8,0.8962088823318481,5,2.9,0
34282,4282,0,8,0.8520039319992065,5,2.9,0
34283,4283,9,8,0.8520039319992065,5,2.9,9
34284,4284,8,13,0.4305723309516907,5,2.9,9
34285,4285,6,6,0.91556316614151,5,2.9,6
34286,4286,0,6,0.91556316614151,5,2.9,0
34287,4287,9,8,0.8520039319992065,5,2.9,9
34288,4288,3,6,0.91556316614151,5,2.9,3
34289,4289,8,7,0.967555820941925,5,2.9,2
34290,4290,8,5,0.9364728927612305,5,2.9,8
34291,4291,4,9,0.7200639247894287,5,2.9,4
34292,4292,1,8,0.8520039319992065,5,2.9,1
34293,4293,9,10,0.44100597500801086,5,2.9,9
34294,4294,9,11,0.6951432228088379,5,2.9,9
34295,4295,7,18,0.24959740042686462,5,2.9,7
34296,4296,2,10,0.7131878137588501,5,2.9,2
34297,4297,8,11,0.43153107166290283,5,2.9,7
34298,4298,9,8,0.7270740270614624,5,2.9,9
34299,4299,9,14,0.6721744537353516,5,2.9,9
34300,4300,8,13,0.1691364347934723,5,2.9,5
34301,4301,9,13,0.7964566349983215,5,2.9,9
34302,4302,3,10,0.8346742391586304,5,2.9,5
34303,4303,1,6,0.91556316614151,5,2.9,1
34304,4304,1,13,0.4248148500919342,5,2.9,1
34305,4305,8,7,0.9057826399803162,5,2.9,8
34306,4306,7,6,0.9155634045600891,5,2.9,3
34307,4307,3,10,0.44100597500801086,5,2.9,5
34308,4308,8,6,0.91556316614151,5,2.9,1
34309,4309,9,11,0.7064416408538818,5,2.9,9
34310,4310,8,8,0.8520039319992065,5,2.9,5
34311,4311,3,5,0.9364728927612305,5,2.9,3
34312,4312,3,16,0.4151257872581482,5,2.9,5
34313,4313,3,12,0.8042613863945007,5,2.9,4
34314,4314,8,15,0.39384281635284424,5,2.9,9
34315,4315,8,12,0.699821949005127,5,2.9,5
34316,4316,9,9,0.8432500958442688,5,2.9,9
34317,4317,8,10,0.820339024066925,5,2.9,3
34318,4318,1,8,0.8520039319992065,5,2.9,1
34319,4319,9,8,0.8962088227272034,5,2.9,9
34320,4320,0,6,0.91556316614151,5,2.9,0
34321,4321,8,14,0.39670443534851074,5,2.9,9
34322,4322,7,5,0.9364728927612305,5,2.9,7
34323,4323,5,15,0.3987857699394226,5,2.9,5
34324,4324,9,12,0.6887325644493103,5,2.9,4
34325,4325,9,11,0.812220573425293,5,2.9,9
34326,4326,2,9,0.8868353366851807,5,2.9,2
34327,4327,0,6,0.91556316614151,5,2.9,0
34328,4328,1,7,0.9057825207710266,5,2.9,1
34329,4329,0,11,0.826271116733551,5,2.9,0
34330,4330,5,12,0.4281470775604248,5,2.9,5
34331,4331,1,7,0.9057826399803162,5,2.9,1
34332,4332,9,8,0.8962088823318481,5,2.9,4
34333,4333,5,14,0.6762596368789673,5,2.9,9
34334,4334,3,8,0.8520039319992065,5,2.9,3
34335,4335,3,6,0.91556316614151,5,2.9,3
34336,4336,8,11,0.7064416408538818,5,2.9,6
34337,4337,1,8,0.8962088823318481,5,2.9,1
34338,4338,5,9,0.7200639247894287,5,2.9,5
34339,4339,2,11,0.4374723434448242,5,2.9,2
34340,4340,3,13,0.67188960313797,5,2.9,5
34341,4341,3,10,0.7131878137588501,5,2.9,2
34342,4342,2,6,0.91556316614151,5,2.9,2
34343,4343,8,9,0.843250036239624,5,2.9,0
34344,4344,9,12,0.5876617431640625,5,2.9,9
34345,4345,2,10,0.8346742391586304,5,2.9,2
34346,4346,6,16,0.3958940804004669,5,2.9,6
34347,4347,8,12,0.6887093782424927,5,2.9,6
34348,4348,0,5,0.9364728927612305,5,2.9,0
34349,4349,1,6,0.91556316614151,5,2.9,1
34350,4350,2,8,0.8520039319992065,5,2.9,2
34351,4351,0,6,0.91556316614151,5,2.9,0
34352,4352,3,5,0.9364728927612305,5,2.9,3
34353,4353,8,8,0.8962088227272034,5,2.9,0
34354,4354,2,10,0.7131878137588501,5,2.9,2
34355,4355,5,17,0.3286988437175751,5,2.9,5
34356,4356,8,8,0.8962088823318481,5,2.9,5
34357,4357,7,10,0.701674222946167,5,2.9,7
34358,4358,9,13,0.4046975374221802,5,2.9,9
34359,4359,8,7,0.9057825207710266,5,2.9,5
34360,4360,8,7,0.8609413504600525,5,2.9,5
34361,4361,8,11,0.8262712359428406,5,2.9,0
34362,4362,8,5,0.9364728927612305,5,2.9,8
34363,4363,9,5,0.9364728927612305,5,2.9,9
34364,4364,5,15,0.4075751304626465,5,2.9,5
34365,4365,0,17,0.3418477475643158,5,2.9,0
34366,4366,3,7,0.9057826399803162,5,2.9,3
34367,4367,2,7,0.9057826399803162,5,2.9,2
34368,4368,3,14,1.7881393432617188e-07,5,2.9,5
34369,4369,3,16,0.7380496859550476,5,2.9,9
34370,4370,8,7,0.9057826399803162,5,2.9,0
34371,4371,8,5,0.9364728927612305,5,2.9,8
34372,4372,8,5,0.9364728927612305,5,2.9,8
34373,4373,8,18,0.3808795213699341,5,2.9,4
34374,4374,5,14,0.4160168766975403,5,2.9,5
34375,4375,8,5,0.9364728927612305,5,2.9,8
34376,4376,8,5,0.9364728927612305,5,2.9,8
34377,4377,4,8,0.7270740270614624,5,2.9,4
34378,4378,8,6,0.91556316614151,5,2.9,5
34379,4379,8,16,0.5805134773254395,5,2.9,4
34380,4380,8,6,0.91556316614151,5,2.9,8
34381,4381,8,9,0.8432500958442688,5,2.9,5
34382,4382,9,8,0.8962088227272034,5,2.9,4
34383,4383,9,12,0.6504104137420654,5,2.9,9
34384,4384,1,12,0.6887325048446655,5,2.9,2
34385,4385,2,8,0.8962088227272034,5,2.9,2
34386,4386,1,12,0.43399491906166077,5,2.9,1
34387,4387,2,6,0.91556316614151,5,2.9,2
34388,4388,8,13,0.6824391484260559,5,2.9,6
34389,4389,8,7,0.9057825207710266,5,2.9,8
34390,4390,8,7,0.9057826399803162,5,2.9,8
34391,4391,9,11,0.9268695712089539,5,2.9,7
34392,4392,0,8,0.8520039319992065,5,2.9,0
34393,4393,3,6,0.91556316614151,5,2.9,3
34394,4394,8,7,0.8609413504600525,5,2.9,6
34395,4395,6,16,0.3910222053527832,5,2.9,6
34396,4396,4,13,0.7964565753936768,5,2.9,4
34397,4397,3,6,0.91556316614151,5,2.9,3
34398,4398,8,7,0.9057826399803162,5,2.9,8
34399,4399,8,6,0.91556316614151,5,2.9,8
34400,4400,3,10,0.8346742987632751,5,2.9,7
34401,4401,8,13,0.6447950601577759,5,2.9,2
34402,4402,2,5,0.9364728927612305,5,2.9,2
34403,4403,9,21,0.3177596926689148,5,2.9,0
34404,4404,0,8,0.8520039319992065,5,2.9,0
34405,4405,9,8,0.7270740270614624,5,2.9,9
34406,4406,3,5,0.9364728927612305,5,2.9,3
34407,4407,9,16,0.3910222053527832,5,2.9,9
34408,4408,9,8,0.8962088227272034,5,2.9,9
34409,4409,8,6,0.91556316614151,5,2.9,1
34410,4410,9,5,0.9364728927612305,5,2.9,9
34411,4411,8,5,0.9364728927612305,5,2.9,8
34412,4412,8,17,0.4015793800354004,5,2.9,6
34413,4413,1,7,0.8609413504600525,5,2.9,6
34414,4414,9,13,0.3545414209365845,5,2.9,4
34415,4415,2,11,0.826271116733551,5,2.9,2
34416,4416,6,15,0.41287094354629517,5,2.9,6
34417,4417,9,6,0.91556316614151,5,2.9,9
34418,4418,2,6,0.91556316614151,5,2.9,2
34419,4419,8,7,0.9057826399803162,5,2.9,8
34420,4420,3,11,0.4374723732471466,5,2.9,5
34421,4421,4,6,0.91556316614151,5,2.9,4
34422,4422,5,14,0.5977908372879028,5,2.9,5
34423,4423,7,14,0.6762596368789673,5,2.9,7
34424,4424,9,7,0.9057826399803162,5,2.9,9
34425,4425,9,19,0.3666253089904785,5,2.9,9
34426,4426,4,18,0.33612704277038574,5,2.9,9
34427,4427,2,16,0.3862687647342682,5,2.9,2
34428,4428,1,12,0.6887325048446655,5,2.9,1
34429,4429,8,6,0.91556316614151,5,2.9,8
34430,4430,3,5,0.9364728927612305,5,2.9,3
34431,4431,7,14,0.4160168766975403,5,2.9,4
34432,4432,0,16,0.4097723066806793,5,2.9,0
34433,4433,3,11,0.8122206330299377,5,2.9,7
34434,4434,8,5,0.9364728927612305,5,2.9,8
34435,4435,7,8,0.8520038723945618,5,2.9,3
34436,4436,9,9,0.843250036239624,5,2.9,9
34437,4437,3,6,0.91556316614151,5,2.9,3
34438,4438,9,10,0.701674222946167,5,2.9,4
34439,4439,8,14,0.6658989191055298,5,2.9,6
34440,4440,5,8,0.8520038723945618,5,2.9,5
34441,4441,6,15,0.4183092713356018,5,2.9,6
34442,4442,2,6,0.91556316614151,5,2.9,2
34443,4443,3,6,0.91556316614151,5,2.9,3
34444,4444,9,8,0.8962088227272034,5,2.9,9
34445,4445,2,12,0.6504104137420654,5,2.9,2
34446,4446,6,18,0.6429674625396729,5,2.9,6
34447,4447,0,11,0.4374723732471466,5,2.9,0
34448,4448,0,5,0.9364728927612305,5,2.9,0
34449,4449,8,10,0.8346742391586304,5,2.9,6
34450,4450,1,15,0.3987857699394226,5,2.9,1
34451,4451,8,9,0.8868353366851807,5,2.9,2
34452,4452,8,6,0.91556316614151,5,2.9,8
34453,4453,7,6,0.91556316614151,5,2.9,7
34454,4454,7,9,0.8432500958442688,5,2.9,9
34455,4455,8,7,0.9057826399803162,5,2.9,8
34456,4456,2,8,0.8520039319992065,5,2.9,2
34457,4457,0,6,0.91556316614151,5,2.9,0
34458,4458,9,10,0.7131878137588501,5,2.9,4
34459,4459,7,6,0.91556316614151,5,2.9,7
34460,4460,7,6,0.975753128528595,5,2.9,7
34461,4461,3,12,0.8042613863945007,5,2.9,5
34462,4462,0,9,0.8286212682723999,5,2.9,0
34463,4463,3,10,0.7131876945495605,5,2.9,5
34464,4464,8,10,0.8346742391586304,5,2.9,6
34465,4465,9,20,0.6934366226196289,5,2.9,4
34466,4466,8,11,0.8686644434928894,5,2.9,6
34467,4467,8,7,0.9057826399803162,5,2.9,7
34468,4468,4,9,0.8432500958442688,5,2.9,4
34469,4469,3,5,0.9364728927612305,5,2.9,3
34470,4470,8,10,0.7131878137588501,5,2.9,0
34471,4471,7,6,0.91556316614151,5,2.9,7
34472,4472,5,12,0.4281470775604248,5,2.9,5
34473,4473,8,9,0.9595922827720642,5,2.9,0
34474,4474,7,5,0.9364728927612305,5,2.9,7
34475,4475,4,13,0.683152973651886,5,2.9,4
34476,4476,2,11,0.6951432228088379,5,2.9,2
34477,4477,8,8,0.8520039319992065,5,2.9,0
34478,4478,8,5,0.9364728927612305,5,2.9,8
34479,4479,9,10,0.8346742391586304,5,2.9,9
34480,4480,9,12,0.6887325644493103,5,2.9,9
34481,4481,9,19,0.373791366815567,5,2.9,4
34482,4482,3,8,0.7270740270614624,5,2.9,2
34483,4483,4,13,0.8685846328735352,5,2.9,4
34484,4484,8,8,0.8962088823318481,5,2.9,6
34485,4485,7,5,0.9364728927612305,5,2.9,7
34486,4486,8,5,0.9364728927612305,5,2.9,8
34487,4487,7,9,0.7200639247894287,5,2.9,7
34488,4488,6,12,0.43399494886398315,5,2.9,6
34489,4489,9,12,0.6779891848564148,5,2.9,9
34490,4490,4,10,0.7131878137588501,5,2.9,4
34491,4491,1,16,0.6445306539535522,5,2.9,1
34492,4492,3,8,0.8520039319992065,5,2.9,3
34493,4493,7,6,0.91556316614151,5,2.9,7
34494,4494,3,8,0.8520038723945618,5,2.9,3
34495,4495,0,7,0.9246811866760254,5,2.9,0
34496,4496,8,5,0.9364728927612305,5,2.9,8
34497,4497,8,20,0.5989670753479004,5,2.9,8
34498,4498,7,14,0.6392757892608643,5,2.9,7
34499,4499,8,14,0.6558508276939392,5,2.9,6
34500,4500,8,9,0.8868353366851807,5,2.9,9
34501,4501,3,6,0.91556316614151,5,2.9,3
34502,4502,8,11,0.7986399531364441,5,2.9,9
34503,4503,2,11,0.7064416408538818,5,2.9,2
34504,4504,3,13,0.6824391484260559,5,2.9,2
34505,4505,4,7,0.8609413504600525,5,2.9,9
34506,4506,2,13,0.6824390888214111,5,2.9,2
34507,4507,1,17,0.3382091224193573,5,2.9,1
34508,4508,8,5,0.9364728927612305,5,2.9,8
34509,4509,3,6,0.91556316614151,5,2.9,3
34510,4510,2,6,0.91556316614151,5,2.9,2
34511,4511,9,10,0.8776557445526123,5,2.9,9
34512,4512,6,20,0.3452833294868469,5,2.9,6
34513,4513,8,6,0.91556316614151,5,2.9,8
34514,4514,9,11,0.6951432228088379,5,2.9,4
34515,4515,0,9,0.7200639247894287,5,2.9,0
34516,4516,1,9,0.7200639247894287,5,2.9,1
34517,4517,2,6,0.91556316614151,5,2.9,2
34518,4518,8,5,0.9364728927612305,5,2.9,8
34519,4519,9,6,0.91556316614151,5,2.9,4
34520,4520,8,6,0.91556316614151,5,2.9,5
34521,4521,7,12,0.6887325644493103,5,2.9,2
34522,4522,7,7,0.9057825207710266,5,2.9,7
34523,4523,8,5,0.9364728927612305,5,2.9,8
34524,4524,1,6,0.91556316614151,5,2.9,1
34525,4525,1,14,0.4215359091758728,5,2.9,1
34526,4526,3,5,0.9364728927612305,5,2.9,3
34527,4527,0,6,0.91556316614151,5,2.9,0
34528,4528,3,6,0.91556316614151,5,2.9,3
34529,4529,3,11,0.4374723434448242,5,2.9,5
34530,4530,7,5,0.9364728927612305,5,2.9,7
34531,4531,8,7,0.9057826399803162,5,2.9,0
34532,4532,3,6,0.91556316614151,5,2.9,3
34533,4533,1,10,0.8346742391586304,5,2.9,1
34534,4534,9,16,0.5883718729019165,5,2.9,9
34535,4535,3,5,0.9364728927612305,5,2.9,3
34536,4536,8,12,0.688746988773346,5,2.9,6
34537,4537,3,5,0.9364728927612305,5,2.9,3
34538,4538,1,8,0.8520038723945618,5,2.9,1
34539,4539,7,6,0.91556316614151,5,2.9,7
34540,4540,7,10,0.7131878137588501,5,2.9,7
34541,4541,3,6,0.91556316614151,5,2.9,3
34542,4542,0,5,0.9364728927612305,5,2.9,0
34543,4543,8,12,0.43399494886398315,5,2.9,8
34544,4544,9,11,0.812220573425293,5,2.9,4
34545,4545,8,6,0.91556316614151,5,2.9,8
34546,4546,2,11,0.812220573425293,5,2.9,2
34547,4547,4,9,0.8856278657913208,5,2.9,6
34548,4548,5,12,0.6887325644493103,5,2.9,5
34549,4549,2,18,0.3646278977394104,5,2.9,2
34550,4550,9,8,0.8520039319992065,5,2.9,9
34551,4551,8,8,0.8520039319992065,5,2.9,7
34552,4552,3,10,0.8346742391586304,5,2.9,3
34553,4553,9,7,0.9057825207710266,5,2.9,9
34554,4554,0,5,0.9364728927612305,5,2.9,0
34555,4555,9,6,0.91556316614151,5,2.9,9
34556,4556,1,18,0.3808795213699341,5,2.9,9
34557,4557,6,12,0.43399494886398315,5,2.9,6
34558,4558,4,11,0.826271116733551,5,2.9,4
34559,4559,2,5,0.9364728927612305,5,2.9,2
34560,4560,9,6,0.91556316614151,5,2.9,9
34561,4561,7,7,0.9057826399803162,5,2.9,7
34562,4562,2,10,0.8346742987632751,5,2.9,2
34563,4563,1,11,0.6242718696594238,5,2.9,1
34564,4564,1,12,0.4281470775604248,5,2.9,1
34565,4565,8,7,0.9057826399803162,5,2.9,6
34566,4566,2,10,0.7131876945495605,5,2.9,7
34567,4567,9,10,0.8346742391586304,5,2.9,4
34568,4568,7,5,0.9364728927612305,5,2.9,7
34569,4569,8,11,0.6561245918273926,5,2.9,5
34570,4570,9,12,0.4281471371650696,5,2.9,9
34571,4571,6,13,0.7707524299621582,5,2.9,6
34572,4572,8,6,0.91556316614151,5,2.9,8
34573,4573,2,12,0.6504104137420654,5,2.9,2
34574,4574,8,9,0.444597065448761,5,2.9,1
34575,4575,4,15,0.756542980670929,5,2.9,4
34576,4576,9,13,0.6943177580833435,5,2.9,4
34577,4577,8,7,0.8609413504600525,5,2.9,5
34578,4578,8,17,0.597563624382019,5,2.9,7
34579,4579,8,8,0.8962088227272034,5,2.9,6
34580,4580,8,9,0.444597065448761,5,2.9,1
34581,4581,3,5,0.9364728927612305,5,2.9,3
34582,4582,2,13,0.4248189926147461,5,2.9,2
34583,4583,3,8,0.8520039319992065,5,2.9,5
34584,4584,9,10,0.8346742391586304,5,2.9,9
34585,4585,9,9,0.843250036239624,5,2.9,9
34586,4586,3,5,0.9364728927612305,5,2.9,3
34587,4587,8,14,0.40171992778778076,5,2.9,6
34588,4588,8,10,0.8346741199493408,5,2.9,1
34589,4589,1,8,0.8520039319992065,5,2.9,1
34590,4590,9,9,0.9417493939399719,5,2.9,4
34591,4591,6,9,0.843250036239624,5,2.9,6
34592,4592,9,5,0.9364728927612305,5,2.9,9
34593,4593,7,6,0.91556316614151,5,2.9,7
34594,4594,2,11,0.7064416408538818,5,2.9,2
34595,4595,1,9,0.8432500958442688,5,2.9,1
34596,4596,5,8,0.8520039319992065,5,2.9,5
34597,4597,1,9,0.843250036239624,5,2.9,1
34598,4598,4,8,0.8962088227272034,5,2.9,4
34599,4599,8,15,0.393842875957489,5,2.9,6
34600,4600,3,6,0.91556316614151,5,2.9,3
34601,4601,8,8,0.8520038723945618,5,2.9,8
34602,4602,1,9,0.8432500958442688,5,2.9,1
34603,4603,1,10,0.8346742987632751,5,2.9,1
34604,4604,0,12,0.43399491906166077,5,2.9,0
34605,4605,3,8,0.7270740270614624,5,2.9,3
34606,4606,1,11,0.43153107166290283,5,2.9,1
34607,4607,6,13,0.43057239055633545,5,2.9,6
34608,4608,8,5,0.9364728927612305,5,2.9,8
34609,4609,9,11,0.4374723434448242,5,2.9,4
34610,4610,9,6,0.91556316614151,5,2.9,9
34611,4611,0,5,0.9364728927612305,5,2.9,0
34612,4612,7,5,0.9364728927612305,5,2.9,7
34613,4613,3,7,0.9057826399803162,5,2.9,3
34614,4614,0,5,0.9364728927612305,5,2.9,0
34615,4615,4,10,0.7131878137588501,5,2.9,2
34616,4616,9,9,0.8453774452209473,5,2.9,9
34617,4617,5,17,0.6058937311172485,5,2.9,0
34618,4618,6,9,0.8868352174758911,5,2.9,6
34619,4619,8,6,0.91556316614151,5,2.9,6
34620,4620,6,17,0.5837727189064026,5,2.9,6
34621,4621,3,5,0.9364728927612305,5,2.9,3
34622,4622,8,14,0.6658989787101746,5,2.9,6
34623,4623,7,8,0.8520038723945618,5,2.9,7
34624,4624,7,6,0.91556316614151,5,2.9,7
34625,4625,2,11,0.7064416408538818,5,2.9,2
34626,4626,8,5,0.9364728927612305,5,2.9,8
34627,4627,6,16,0.40977227687835693,5,2.9,6
34628,4628,0,7,0.8609413504600525,5,2.9,0
34629,4629,8,7,0.9057826399803162,5,2.9,8
34630,4630,3,6,0.91556316614151,5,2.9,3
34631,4631,0,5,0.9364728927612305,5,2.9,0
34632,4632,2,9,0.8868352174758911,5,2.9,2
34633,4633,9,8,0.8962088227272034,5,2.9,9
34634,4634,8,5,0.9364728927612305,5,2.9,8
34635,4635,3,9,0.843250036239624,5,2.9,3
34636,4636,2,12,0.4077196717262268,5,2.9,2
34637,4637,5,11,0.4374723732471466,5,2.9,5
34638,4638,3,6,0.91556316614151,5,2.9,3
34639,4639,8,15,0.6501415371894836,5,2.9,8
34640,4640,8,8,0.7270740270614624,5,2.9,8
34641,4641,8,17,0.36519408226013184,5,2.9,0
34642,4642,8,6,0.91556316614151,5,2.9,0
34643,4643,1,9,0.8868353366851807,5,2.9,1
34644,4644,9,6,0.91556316614151,5,2.9,9
34645,4645,5,9,0.843250036239624,5,2.9,5
34646,4646,1,9,0.843250036239624,5,2.9,1
34647,4647,3,14,0.6392993927001953,5,2.9,3
34648,4648,9,14,0.4215359091758728,5,2.9,9
34649,4649,8,12,0.43399494886398315,5,2.9,6
34650,4650,0,6,0.91556316614151,5,2.9,0
34651,4651,1,11,0.812220573425293,5,2.9,1
34652,4652,8,19,0.35812661051750183,5,2.9,4
34653,4653,1,10,0.7131878137588501,5,2.9,1
34654,4654,7,11,0.7064416408538818,5,2.9,7
34655,4655,8,13,0.7964565753936768,5,2.9,1
34656,4656,7,10,0.7131878137588501,5,2.9,2
34657,4657,3,6,0.91556316614151,5,2.9,3
34658,4658,7,9,0.843250036239624,5,2.9,7
34659,4659,9,10,0.820339024066925,5,2.9,9
34660,4660,7,5,0.9364728927612305,5,2.9,7
34661,4661,4,11,0.4374723434448242,5,2.9,4
34662,4662,4,9,0.444597065448761,5,2.9,9
34663,4663,9,6,0.91556316614151,5,2.9,9
34664,4664,3,7,0.9057826399803162,5,2.9,3
34665,4665,1,13,0.43057239055633545,5,2.9,9
34666,4666,3,6,0.91556316614151,5,2.9,2
34667,4667,8,5,0.9364728927612305,5,2.9,8
34668,4668,1,11,0.6951432228088379,5,2.9,2
34669,4669,7,6,0.91556316614151,5,2.9,7
34670,4670,1,7,0.9057826399803162,5,2.9,1
34671,4671,8,6,0.91556316614151,5,2.9,8
34672,4672,8,12,0.4281471371650696,5,2.9,0
34673,4673,9,8,0.8962088227272034,5,2.9,9
34674,4674,1,11,0.7986399531364441,5,2.9,1
34675,4675,0,8,0.7270740270614624,5,2.9,0
34676,4676,8,7,0.8609413504600525,5,2.9,1
34677,4677,7,5,0.9364728927612305,5,2.9,7
34678,4678,7,8,0.8520039319992065,5,2.9,7
34679,4679,9,10,0.8346742391586304,5,2.9,9
34680,4680,8,15,0.6571495532989502,5,2.9,6
34681,4681,9,13,0.7964565753936768,5,2.9,9
34682,4682,9,10,0.8346741199493408,5,2.9,9
34683,4683,9,5,0.9364728927612305,5,2.9,9
34684,4684,2,10,0.9379171133041382,5,2.9,2
34685,4685,1,12,0.6887325644493103,5,2.9,1
34686,4686,6,9,0.843250036239624,5,2.9,6
34687,4687,1,8,0.8520039319992065,5,2.9,1
34688,4688,3,5,0.9364728927612305,5,2.9,3
34689,4689,3,9,0.7200639247894287,5,2.9,5
34690,4690,7,17,0.3418477773666382,5,2.9,7
34691,4691,1,11,0.812220573425293,5,2.9,1
34692,4692,9,8,0.8962088227272034,5,2.9,9
34693,4693,9,15,0.41287094354629517,5,2.9,7
34694,4694,6,10,0.8346742391586304,5,2.9,6
34695,4695,4,10,0.701674222946167,5,2.9,4
34696,4696,5,7,0.9057826399803162,5,2.9,5
34697,4697,7,5,0.9364728927612305,5,2.9,7
34698,4698,8,14,0.4160143733024597,5,2.9,6
34699,4699,8,10,0.8346742391586304,5,2.9,6
34700,4700,9,10,0.8346742391586304,5,2.9,9
34701,4701,9,6,0.91556316614151,5,2.9,9
34702,4702,8,5,0.9364728927612305,5,2.9,6
34703,4703,3,7,0.8609413504600525,5,2.9,3
34704,4704,8,12,0.8180354833602905,5,2.9,6
